college_institution_id,name,university_id,district_code,state_code,city,autonomous,girl_exclusive,infrastructure_id,is_accredited,offers_scholarship,offers_loan,accreditation_id,accreditation_body,score,max_score,has_score,Total_Students,courses,c_Agriculture,c_Area_Studies,c_Arts,c_Commerce,c_Criminology_&_Forensic_Science,c_Cultural_Studies,c_Defence_Studies,c_Design,c_Disability_Studies,c_Education,c_Engineering_&_Technology,c_Fashion_Technology,c_Fine_Arts,c_Fisheries_Science,c_Foreign_Language,c_Gandhian_Studies,c_Home_Science,c_IT_&_Computer,c_Indian_Language,c_Journalism_&_Mass_Communication,c_Law,c_Library_&_Information_Science,c_Linguistics,c_Management,c_Marine_Science_/_Oceanography,c_Medical_Science,c_Oriental_Learning,c_Physical_Education,c_Religious_Studies,c_Science,c_Social_Science,c_Social_Work,c_Veterinary_&_Animal_Sciences,c_Women_Studies,infrastructure_score,Accr_Score_Percentage,Total_Teachers,student_to_teacher,Student_Density,Infra_quality
18045,"Swarnandhra College of Engineering & Technology, Narasapur. PIN -534275  (CC-A2)",15,546,28,NARSAPUR,TRUE,FALSE,195928,TRUE,TRUE,FALSE,30290,NAAC,3.32,4,TRUE,2414,Business Administration Computer Engineering Mechanical Engineering Electronics Engineering Other Engineering & Technology Computer Engineering Civil Engineering Mechanical Engineering Electronics Engineering Electrical Engineering Electrical Engineering Information Technology Computer Application,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,83,253,9.541501976,3,0
22872,"Govt. College for Women, Parade Ground",195,21,1,JAMMU,TRUE,TRUE,160521,TRUE,FALSE,FALSE,24238,NAAC,3.32,4,TRUE,17463,Science Commerce Arts Computer Application Area Studies Music,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,83,121,144.322314,2,0
37044,Karpagam College of Engineering,439,632,33,COIMBATORE - 641032,TRUE,FALSE,167939,TRUE,FALSE,FALSE,25375,NAAC,3.32,4,TRUE,4522,Business Administration Electronics Engineering Electronics Engineering Civil Engineering Electronics Engineering Electrical Engineering Computer Engineering Mechanical Engineering Mechanical Engineering Information Technology Electronics Engineering Electronics Engineering Metallurgical Engineering Computer Application,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,83,383,11.80678851,0,1
29859,"Prestige Institute of Management & Research, Ring Road,  Indore",270,439,23,Indore,TRUE,FALSE,178801,TRUE,TRUE,FALSE,27359,NAAC,3.33,4,TRUE,3652,Commerce Business Administration Business Administration Business Administration Business Administration Business Administration Business Administration Business Administration Business Administration Computer Application Law Law Law Law Journalism & Mass Communication Journalism & Mass Communication,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,83.25,72,50.72222222,0,3
11140,"Raja Shripatrao Bhagawantrao Mahavidyalaya,  AUNDH",325,527,27,Aundh,FALSE,FALSE,162296,TRUE,TRUE,FALSE,24500,NAAC,3.33,4,TRUE,731,Chemistry History,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,14,83.25,30,24.36666667,1,0
35582,KLESs J.G.Commerce College Hubli,230,562,29,Hubli,FALSE,FALSE,162511,TRUE,TRUE,FALSE,24537,NAAC,3.33,4,TRUE,1090,Commerce Commerce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,83.25,14,77.85714286,1,3
42242,"Maharshi Karve stree Shikshan Sanstha's Cummins College of Engineering for Women, Karve Nagar Pune 52",323,521,27,Pune,FALSE,TRUE,175100,TRUE,TRUE,FALSE,26639,NAAC,3.33,4,TRUE,2774,Other Engineering & Technology Electronics Engineering Other Engineering & Technology Mechanical Engineering Information Technology Electronics Engineering Computer Engineering,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,83.25,169,16.41420118,3,3
41073,N G M College,447,632,33,Coimbatore,TRUE,FALSE,179924,TRUE,TRUE,FALSE,27571,NAAC,3.33,4,TRUE,5103,Zoology Botany Chemistry Physics Mathematics Botany Physics Mathematics Chemistry Botany Other Science Science Physics Science Science Science Science Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Arts Arts Arts Arts Arts Business Administration International Business Computer Science Computer Science Computer Science Computer Application Computer Science Computer Science Computer Application Computer Science Computer Science Information Technology Social Work Area Studies Area Studies Area Studies Area Studies Area Studies Area Studies Area Studies Area Studies Area Studies Area Studies Area Studies Area Studies,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,22,83.25,257,19.85603113,0,1
838,P.D.M. COMMERCE COLLEGE-RAJKOT,151,476,24,RAJKOT,FALSE,FALSE,155455,TRUE,TRUE,FALSE,23403,NAAC,3.34,4,TRUE,4251,Commerce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,83.5,22,193.2272727,0,2
11287,"St. Bede's College, Shimla",183,33,2,Shimla.,FALSE,TRUE,194771,TRUE,FALSE,FALSE,30140,NAAC,3.34,4,TRUE,1134,Education Bio-Technology Microbiology Science Commerce Commerce Arts Business Administration Computer Application Area Studies,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,83.5,68,16.67647059,1,3
24500,KLE Institute of Nursing Sciences,225,555,29,Belgaum.,TRUE,FALSE,185654,TRUE,TRUE,FALSE,28627,NAAC,3.34,4,TRUE,369,Nursing Nursing Nursing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,83.5,56,6.589285714,1,3
35865,"A.V.C. College, Mannampandal, Mayiladuthurai - 609 305.",448,618,33,Mayiladuthurai,TRUE,FALSE,200211,TRUE,TRUE,FALSE,30791,NAAC,3.34,4,TRUE,4883,Physics Chemistry Mathematics Botany Electronics Chemistry Science Zoology Science Science Bio-Technology Science Mathematics Science Zoology Zoology Botany Science Science Science Chemistry Science Physics Zoology Science Microbiology Commerce Commerce Commerce Commerce Arts Arts Arts Arts Other Management Business Administration History Economics History Economics Economics English Tamil Tamil Tamil Computer Science Computer Application Computer Application Computer Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,14,83.5,255,19.14901961,0,0
26849,"RGM Group of Institutions, Nandyal",16,552,28,NANDYAL,TRUE,FALSE,201187,TRUE,TRUE,FALSE,30881,NAAC,3.34,4,TRUE,3653,Business Administration Information Technology Civil Engineering Electrical Engineering Information Technology Civil Engineering Other Engineering & Technology Electronics Engineering Computer Engineering Electrical Engineering Computer Engineering Electronics Engineering Mechanical Engineering Computer Application,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,83.5,316,11.56012658,0,3
35782,"Bon Secours College for Women, Vilar Bye pass Road, Thanjavur - 613 006.",448,620,33,Thanjavur,FALSE,TRUE,192368,TRUE,TRUE,FALSE,29750,NAAC,3.34,4,TRUE,4099,Education Education Science Physics Science Science Mathematics Bio-Technology Science Mathematics Science Commerce Commerce Commerce Commerce Arts Arts Business Administration Business Administration Hospital Administration Computer Application Information Technology Computer Science Computer Science Social Work Fashion Technology Fashion Technology,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,13,83.5,134,30.58955224,0,0
8023,"FAROOK COLLEGE, KOZHIKKODE",251,591,32,KOZHIKODE,FALSE,FALSE,182461,TRUE,TRUE,FALSE,28050,NAAC,3.34,4,TRUE,5475,Education Education Zoology Statistics Science Mathematics Science Science Science Statistics Science Science Science Physics Zoology Chemistry Physics Chemistry Science Commerce Commerce Commerce Arts Arts Arts Arts Arts Arts Business Administration History History Economics Computer Science Library & Information Science Library & Information Science Oriental Learning Oriental Learning Oriental Learning Visual Arts Linguistics Journalism & Mass Communication,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,15,83.5,230,23.80434783,0,3
35008,JSS Dental College and Hospital,222,577,29,MYSORE,FALSE,FALSE,202513,TRUE,FALSE,FALSE,31023,NAAC,3.34,4,TRUE,506,Forensic Medicine/ Toxicology Dentistry Dentistry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,83.5,89,5.685393258,1,0
35621,"KSS Arts,Science & Commerce College, Gadag",230,561,29,Gadag,FALSE,FALSE,188240,TRUE,TRUE,TRUE,29013,NAAC,3.34,4,TRUE,1863,Mathematics Chemistry Physics Science Commerce Commerce Arts English Kannada,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,83.5,71,26.23943662,3,3
35878,"National College, Tiruchirappalli - 620 001.",448,614,33,Tiruchirapalli - 620 001.,TRUE,FALSE,191574,TRUE,TRUE,FALSE,29599,NAAC,3.34,4,TRUE,2959,Geology Geology Science Mathematics Science Bio-Science Science Physics Bio-Science Science Botany Science Bio-Science Mathematics Science Zoology Geology Chemistry Chemistry Botany Physics Mathematics Zoology Chemistry Science Physics Bio-Science Botany Commerce Commerce Commerce Commerce Arts Arts Arts Arts Business Management Business Administration Economics Economics Economics English English English Tamil Tamil Tamil Computer Science Computer Science Physical Education,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,21,83.5,202,14.64851485,3,3
35009,"JSS Medical College, Mysore",222,577,29,Mysore,FALSE,FALSE,193452,TRUE,TRUE,FALSE,29918,NAAC,3.34,4,TRUE,1801,Science Bio-Chemistry Microbiology Science Science Science Science Science Science Science Science Science Psychiatry Ophthalmology Forensic Medicine/ Toxicology Microbiology Anatomy Public Health Dermatology General Medicine Anesthesiology Orthopaedics General Surgery Other Medical Science Gynaecology Physiology Pathology Orthopaedics Public Health ENT Radiology Pharmacy Dermatology ENT Other Medical Science Pharmacy Psychiatry Pediatrics Other Medical Science Gynaecology Ophthalmology Anatomy Physiology Pathology Bio-Chemistry Radiology General Medicine Anesthesiology Pediatrics Other Medical Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15,83.5,629,2.86327504,3,3
17412,Yuvarajas College Mysore,235,577,29,Mysure,TRUE,FALSE,171600,TRUE,TRUE,FALSE,26005,NAAC,3.34,4,TRUE,2337,Other Science Mathematics Science Chemistry Physics Botany Business Administration Business Administration English Computer Application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21,83.5,203,11.51231527,3,3
11742,"U.C. College, P.B. No.5, Aluva - 683 102",262,595,32,Aluva,FALSE,FALSE,183095,TRUE,TRUE,TRUE,28155,NAAC,3.35,4,TRUE,3003,Zoology Chemistry Physics Botany Science Science Science Other Science Science Science Science Other Science Science Mathematics Commerce Commerce Arts Arts Arts Arts Arts Business Administration History Economics Psychology English Malayalam Computer Science Computer Application Computer Application Computer Application,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,27,83.75,234,12.83333333,3,1
9430,Don Bosco College,337,272,14,Senapati,FALSE,FALSE,199028,TRUE,FALSE,FALSE,30665,NAAC,3.35,4,TRUE,1825,Science Commerce Arts Computer Application Social Work,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18,83.75,55,33.18181818,3,3
17415,"All India Institute of Speech and Hearing, Manasagangothri,Mysore",235,577,29,Mysore,FALSE,FALSE,169161,TRUE,FALSE,FALSE,25569,NAAC,3.35,4,TRUE,441,Education Education Other Science Other Science Other Science Other Science Science,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,83.75,76,5.802631579,1,3
43347,Mrinalini Datta Mahavidyapith,590,337,19,Kolkata,FALSE,FALSE,183879,TRUE,TRUE,FALSE,28295,NAAC,3.35,4,TRUE,2948,Education Chemistry Physics Botany Science Zoology Mathematics Commerce Arts Philosophy Economics Political Science History Geography Anthropology Sociology English Bengali Bengali Sanskrit Computer Science Journalism & Mass Communication,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15,83.75,80,36.85,3,3
29445,Sant Darbara Singh College  of Education for Women Lopon,78,42,3,Lopon,FALSE,TRUE,184457,TRUE,TRUE,FALSE,28375,NAAC,3.36,4,TRUE,393,Education Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,84,35,11.22857143,1,0
30875,St Xaviers College of Arts Science & Commerce  Mapusa,121,585,30,Mapusa,FALSE,FALSE,183276,TRUE,FALSE,FALSE,28192,NAAC,3.36,4,TRUE,2628,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,84,66,39.81818182,3,1
27940,Khalsa College for Women Amritsar,376,49,3,Amritsar,FALSE,TRUE,177901,TRUE,TRUE,FALSE,27169,NAAC,3.36,4,TRUE,5054,Education Education Science Commerce Commerce Commerce Commerce Arts Business Administration Punjabi Computer Science Information Technology Computer Science Computer Application Information Technology Computer Science Computer Application Fashion Technology,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,84,79,63.97468354,0,0
34524,"Vivekanand Arts, Sardar Dalip Singh Commerce & Science College",298,515,27,Aurangabad,FALSE,FALSE,190380,TRUE,TRUE,FALSE,29392,NAAC,3.36,4,TRUE,5648,Science Mathematics Chemistry Microbiology Bio-Technology Commerce Commerce Arts Business Administration Business Management Other Management Business Management Economics Sociology History Public Administration Political Science Psychology Other Indian Languages Other Indian Languages Hindi Computer Science Computer Application Computer Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,11,84,87,64.91954023,0,0
26410,Diphu Govt College,50,314,18,Diphu,FALSE,FALSE,191680,TRUE,TRUE,FALSE,29617,NAAC,3.36,4,TRUE,8453,Education Zoology Chemistry Physics Mathematics Botany Commerce Other Social Science History Other Social Science Economics Geography Other Social Science Political Science Other Indian Languages,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,84,99,85.38383838,2,0
6285,Haldia Inst. of Maritime Studies and Research 179,592,345,19,Haldia,FALSE,FALSE,161729,TRUE,TRUE,TRUE,24428,Indian Register of Shipping,84,100,TRUE,110,Other Science Other Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,84,15,7.333333333,1,0
43902,ETHIRAJ COLLEGE FOR WOMEN,462,603,33,Chennai,TRUE,TRUE,205198,TRUE,TRUE,FALSE,31312,NAAC,3.36,4,TRUE,6661,Chemistry Science Science Science Mathematics Chemistry Zoology Science Microbiology Zoology Science Physics Mathematics Botany Science Science Physics Bio-Chemistry Science Science Science Botany Science Zoology Science Chemistry Life Science Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Commerce Arts Arts Arts Arts Arts Arts Business Administration Business Administration History History History Economics Other Social Science Economics Economics English English Tamil Tamil Tamil Computer Application Home Science Nutrition Nutrition Nutrition Linguistics Linguistics Journalism & Mass Communication,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,22,84,255,26.12156863,0,1
17831,"National College of Education, Shimoga.",232,568,29,Shimoga,FALSE,FALSE,172771,TRUE,TRUE,TRUE,26222,NAAC,3.36,4,TRUE,115,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,84,11,10.45454545,1,2
17047,"Jeyaraj Annapackiyam College for Women, Periyakulam",466,624,33,Theni,TRUE,TRUE,173729,TRUE,TRUE,FALSE,26389,NAAC,3.36,4,TRUE,3959,Mathematics Science Chemistry Science Mathematics Science Chemistry Physics Science Chemistry Science Life Science Zoology Mathematics Zoology Physics Commerce Commerce Commerce Commerce Commerce Commerce Arts Arts Arts Arts Business Administration Business Management History Other Indian Languages Computer Application Computer Application Computer Application Computer Application Computer Science Computer Application Computer Application Library & Information Science Area Studies Linguistics Linguistics Linguistics Linguistics Women Studies Cultural Studies Cultural Studies Gandhian Studies,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,15,84,214,18.5,0,3
36548,SFR COLLEGE FOR WOMEN,463,625,33,Sivakasi - 626123,TRUE,TRUE,178465,TRUE,TRUE,TRUE,27291,NAAC,3.36,4,TRUE,4026,Botany Mathematics Botany Microbiology Chemistry Other Science Mathematics Chemistry Mathematics Chemistry Microbiology Physics Physics Physics Commerce Commerce Commerce Commerce Commerce Commerce Commerce Human Resource Management Business Administration History Other Social Science History Other Social Science English English English English English Tamil Tamil Tamil Tamil Tamil Tamil Computer Application Animation Information Technology Computer Application Information Technology Computer Science Animation Computer Application Nutrition Fashion Technology,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,12,84,156,25.80769231,0,0
666,B. K. M. Science College,153,491,24,Ta : Valsad - 396001,FALSE,FALSE,157379,TRUE,TRUE,FALSE,23782,AAA-Gujarat,840.75,999,TRUE,1332,Botany Chemistry Science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,84.15915916,42,31.71428571,1,2
42200,"MAEER's Mitsom of College Khothru, Pune 38",323,521,27,Pune,FALSE,FALSE,202297,TRUE,TRUE,FALSE,31006,NAAC,3.37,4,TRUE,2615,Business Management Business Administration Computer Application Computer Application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,84.25,53,49.33962264,3,0
11831,"S.B. College, Changanacherry-686 101",262,597,32,Kottayam,TRUE,FALSE,187124,TRUE,FALSE,FALSE,28837,NAAC,3.37,4,TRUE,4877,Physics Zoology Chemistry Environmental Science Zoology Chemistry Science Botany Physics Science Botany Science Other Science Chemistry Chemistry Electronics Zoology Science Physics Mathematics Botany Science Science Science Zoology Commerce Commerce Commerce Commerce Commerce Commerce Arts Arts Arts Arts Business Administration Economics Economics English Malayalam Computer Application Social Work Library & Information Science Library & Information Science Fine Arts Fine Arts,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,16,84.25,342,14.26023392,0,3
35573,"KLESs  P.C.Jabin Science College, Hubli  (Autonomous)",230,562,29,Hubbali-580031,TRUE,FALSE,174453,TRUE,TRUE,TRUE,26517,NAAC,3.37,4,TRUE,1478,Chemistry Other Science Physics Science Bio-Technology Computer Application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,84.25,83,17.80722892,3,3
21115,"St.Josephs College of Commerce,  # 5031, Museum Road, Banglore 25. (Autonomous)",215,572,29,Bangalore,TRUE,FALSE,191929,TRUE,TRUE,FALSE,29654,NAAC,3.37,4,TRUE,3004,Commerce Commerce Financial Management Business Management Other Management Other Management Marketing Management Business Management Other Management Marketing Management Tourism Management Marketing Management International Business Marketing Management Human Resource Management Business Administration Financial Management International Business Business Administration French Spanish Performing Arts,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,84.25,81,37.08641975,3,0
43965,MADRAS CHRISTIAN COLLEGE,462,603,33,Chennai,TRUE,FALSE,206558,TRUE,TRUE,FALSE,31484,NAAC,3.37,4,TRUE,6345,Education Education Statistics Science Physics Science Statistics Science Chemistry Botany Science Chemistry Mathematics Science Science Science Microbiology Science Science Science Zoology Botany Physics Science Science Chemistry Mathematics Zoology Commerce Commerce Foreign Trade Commerce Commerce Commerce Commerce Arts Arts Arts Arts Arts Arts Arts Arts Arts Business Administration Economics History History Philosophy Economics Political Science Public Administration Other Social Science Public Administration Political Science Philosophy English English Tamil Tamil Computer Application Computer Application Social Work Social Work Social Work Physical Education Journalism & Mass Communication,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,16,84.25,286,22.18531469,0,3
35783,"Cauvery College for Women, Annamalai Nagar, Tiruchirappalli - 620 018.",448,614,33,,FALSE,TRUE,189584,TRUE,TRUE,TRUE,29249,NAAC,3.37,4,TRUE,3696,Science Physics Microbiology Commerce Commerce Commerce Commerce Arts Business Administration Tamil Computer Science Computer Science Information Technology Computer Application Computer Application Computer Application Information Technology Computer Science Social Work Social Work Nutrition Food Technology,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,18,84.25,221,16.7239819,0,3
41725,"MAEER's Maharashtra Academy of Engineering, Kelgaon, Tal Khed, Dist Pune",323,521,27,Pune,FALSE,FALSE,159312,TRUE,TRUE,FALSE,24069,NAAC,3.37,4,TRUE,2686,Computer Engineering Electronics Engineering Electronics Engineering Information Technology Mechanical Engineering Mechanical Engineering Civil Engineering Computer Engineering Chemical Engineering Other Engineering & Technology Computer Application,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,84.25,130,20.66153846,3,0
36513,THIAGARAJAR COLLEGE,463,623,33,Madurai,TRUE,FALSE,192263,TRUE,TRUE,FALSE,29725,NAAC,3.37,4,TRUE,3875,Chemistry Physics Mathematics Bio-Technology Microbiology Chemistry Science Science Science Science Science Zoology Botany Chemistry Physics Mathematics Zoology Botany Zoology Botany Chemistry Physics Mathematics Science Science Science Science Science Science Commerce Commerce Commerce Commerce Commerce Arts Arts Arts Arts Arts Business Administration Human Resource Management Business Administration Business Administration Economics Economics Economics English English English Tamil Tamil Tamil Computer Science Computer Science Information Technology Computer Application,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,13,84.25,95,40.78947368,0,0
6542,Perunthalaivar Kamarajar College of Education,369,637,34,Karaikal,FALSE,FALSE,184211,TRUE,TRUE,FALSE,28339,NAAC,3.38,4,TRUE,113,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,84.5,11,10.27272727,1,0
35899,"A.V.V.M. Sri Pushpam College, Poondi - 613 503.",448,619,33,Thanjavur.,TRUE,FALSE,191959,TRUE,TRUE,FALSE,29659,NAAC,3.38,4,TRUE,7633,Science Other Science Zoology Botany Chemistry Physics Mathematics Zoology Botany Chemistry Other Science Other Science Zoology Botany Chemistry Physics Mathematics Other Science Zoology Botany Chemistry Physics Mathematics Other Science Zoology Botany Chemistry Physics Mathematics Science Science Science Science Science Science Science Commerce Commerce Commerce Commerce Arts Arts Arts Arts Business Administration Business Administration Business Administration Economics History Economics History Economics History Economics History English English English English Tamil Tamil Tamil Tamil Computer Application Computer Science Computer Application Information Technology Library & Information Science Linguistics,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,15,84.5,723,10.55739972,2,3
11240,"Yashwantrao Chavan Institute of Science, Satara",325,527,27,Satara,FALSE,FALSE,159083,TRUE,TRUE,FALSE,24036,NAAC,3.38,4,TRUE,3289,Science Bio-Technology Other Science Science Science Science Chemistry Botany Zoology Microbiology Physics Mathematics Statistics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,84.5,60,54.81666667,3,0
7454,"Rajarshi Shahu Mahavidyalaya, Latur",328,524,27,Latur,FALSE,FALSE,165987,TRUE,TRUE,FALSE,25039,NAAC,3.38,4,TRUE,3083,Chemistry Physics Science Bio-Technology Science Commerce Commerce Arts Geography Economics Geography Sanskrit Computer Science Computer Application Computer Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,84.5,106,29.08490566,3,0
28381,V.B. COLLEGE OF EDUCATION,167,82,6,ROHTAK,FALSE,FALSE,163842,TRUE,TRUE,FALSE,24718,NAAC,3.38,4,TRUE,0,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,84.5,16,0,1,3
34224,BAL Bharatis Maghanmal J Pancholia College of  Commerce  S V Road  Kandivli  W  Mumbai  400 067,318,519,27,Kandivali (West),FALSE,FALSE,157107,TRUE,FALSE,FALSE,23731,NAAC,3.38,4,TRUE,706,Commerce,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,84.5,10,70.6,1,2
41926,"Vidya Pratishthans Arts, Commerce & Science College, M.I.D.C.Baramati, Pune  413100",323,521,27,Baramati,FALSE,FALSE,198254,TRUE,TRUE,FALSE,30562,NAAC,3.38,4,TRUE,4427,Science Science Science Science Science Science Science Science Science Science Commerce Arts Arts Arts Arts Arts Arts Arts Arts Arts Arts Computer Application,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,84.5,60,73.78333333,0,0
33319,Danteshwari College of Horticulture,87,410,22,Raipur,FALSE,FALSE,193680,TRUE,FALSE,FALSE,29954,IGAU,84.53,100,TRUE,164,Horticulture,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,84.53,18,9.111111111,1,2
34605,Deogiri College Aurangabad,298,515,27,Aurangabad,FALSE,FALSE,164538,TRUE,TRUE,FALSE,24828,NAAC,3.39,4,TRUE,6660,Other Science Microbiology Mathematics Geology Bio-Technology Environmental Science Other Science Electronics Physics Chemistry Zoology Botany Other Science Science Science Science Science Science Science Science Commerce Commerce Commerce Arts Business Administration Psychology Political Science Sociology Other Social Science Other Social Science Other Social Science Other Social Science Computer Application Computer Application,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,11,84.75,229,29.08296943,0,0
